State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
17,141,Ogle,Illinois,IL,45,20.0,80.6,27.2,24.1,23.4,7.9,5851
17,143,Peoria,Illinois,IL,15,28.7,84.8,24.1,23.5,24.1,7.4,21375
17,145,Perry,Illinois,IL,40,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,12.6,2408
17,147,Piatt,Illinois,IL,55,24.26304347826087,78.81379310344828,11.5,23.31724137931035,22.825490196078437,6.8,971
17,149,Pike,Illinois,IL,62,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,18.6,9.8,1988
17,151,Pope,Illinois,IL,61,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,7.709876543209877,510
17,153,Pulaski,Illinois,IL,76,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,7.709876543209877,1210
17,155,Putnam,Illinois,IL,57,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,7.709876543209877,603
17,157,Randolph,Illinois,IL,30,24.9,78.81379310344828,18.2,23.31724137931035,17.1,4.1,3091
17,159,Richland,Illinois,IL,40,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,8.8,1751
17,161,Rock Island,Illinois,IL,16,24.3,76.1,26.1,27.9,25.5,8.5,18735
17,163,St. Clair,Illinois,IL,5,30.9,81.0,29.7,31.6,22.7,9.2,31928
17,165,Saline,Illinois,IL,50,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,8.0,3358
17,167,Sangamon,Illinois,IL,11,25.5,73.4,24.0,27.9,19.8,11.0,19820
17,169,Schuyler,Illinois,IL,59,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,7.709876543209877,643
17,171,Scott,Illinois,IL,56,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,7.709876543209877,460
17,173,Shelby,Illinois,IL,55,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,4.3,2135
17,175,Stark,Illinois,IL,54,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,7.709876543209877,573
17,177,Stephenson,Illinois,IL,27,18.3,82.5,22.0,24.9,12.7,8.7,4943
17,179,Tazewell,Illinois,IL,12,23.4,82.3,21.3,23.6,28.2,6.1,9496
17,181,Union,Illinois,IL,64,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,10.0,2337
17,183,Vermilion,Illinois,IL,24,31.2,84.3,31.8,29.2,26.0,9.0,10340
17,185,Wabash,Illinois,IL,40,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,7.709876543209877,1228
17,187,Warren,Illinois,IL,60,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,6.7,2080
17,189,Washington,Illinois,IL,57,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,10.4,1242
17,191,Wayne,Illinois,IL,59,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,13.5,7.1,1696
17,193,White,Illinois,IL,64,24.26304347826087,78.81379310344828,22.82264150943396,23.31724137931035,22.825490196078437,7.3,1539
17,195,Whiteside,Illinois,IL,18,22.6,84.6,23.4,23.31724137931035,27.2,8.3,6934
17,197,Will,Illinois,IL,10,23.9,83.1,23.6,22.0,23.2,5.2,57127
17,199,Williamson,Illinois,IL,24,25.0,78.81379310344828,24.5,25.5,20.9,6.9,7691
17,201,Winnebago,Illinois,IL,10,25.3,76.3,25.8,27.5,26.2,9.3,32344
17,203,Woodford,Illinois,IL,47,12.8,78.81379310344828,27.8,20.1,22.825490196078437,7.9,2279
18,1,Adams,Indiana,IN,48,31.7,82.8,37.1,25.13636363636364,15.4,6.2,4705
18,3,Allen,Indiana,IN,10,21.4,79.6,23.8,25.4,23.6,5.9,38612
18,5,Bartholomew,Indiana,IN,17,22.9,80.8,21.1,20.2,23.0,5.2,6589
18,7,Benton,Indiana,IN,57,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,6.0,1087
18,9,Blackford,Indiana,IN,55,27.37000000000001,79.78636363636365,18.4,25.13636363636364,26.3670731707317,10.0,1232
18,11,Boone,Indiana,IN,48,23.7,74.4,23.1,29.9,20.2,6.1,2883
18,13,Brown,Indiana,IN,37,18.0,79.78636363636365,25.2,25.13636363636364,18.6,11.9,1629
18,15,Carroll,Indiana,IN,55,25.7,79.78636363636365,32.6,25.13636363636364,26.2,6.1,2196
18,17,Cass,Indiana,IN,26,29.4,77.4,21.1,19.7,28.5,4.1,5376
18,19,Clark,Indiana,IN,17,26.3,79.9,22.2,28.6,29.5,8.7,10617
18,21,Clay,Indiana,IN,26,33.1,80.6,33.3,25.13636363636364,29.7,9.8,2847
18,23,Clinton,Indiana,IN,27,33.4,79.78636363636365,24.9,20.4,23.6,8.1,4170
18,25,Crawford,Indiana,IN,39,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,7.887640449438201,1621
18,27,Daviess,Indiana,IN,31,33.0,84.8,23.1,25.13636363636364,26.9,3.5,4722
18,29,Dearborn,Indiana,IN,48,28.5,78.5,18.7,23.9,35.7,4.7,3519
18,31,Decatur,Indiana,IN,47,32.1,86.5,34.0,25.13636363636364,27.7,9.4,1858
18,33,De Kalb,Indiana,IN,48,24.3,74.9,28.1,20.2,22.7,6.1,3733
18,35,Delaware,Indiana,IN,14,21.5,76.1,28.3,25.3,25.0,8.8,12976
18,37,Dubois,Indiana,IN,48,25.0,82.3,19.9,23.7,16.8,6.2,2810
18,39,Elkhart,Indiana,IN,12,26.2,77.0,25.2,27.7,23.2,5.5,24647
18,41,Fayette,Indiana,IN,28,23.7,79.78636363636365,26.9,25.13636363636364,24.8,10.0,2376
18,43,Floyd,Indiana,IN,17,24.1,76.8,21.9,26.4,25.7,6.3,6749
18,45,Fountain,Indiana,IN,55,35.5,82.0,37.1,25.13636363636364,24.6,12.1,1885
18,47,Franklin,Indiana,IN,38,28.5,86.1,26.0,25.13636363636364,25.4,9.5,1992
18,49,Fulton,Indiana,IN,55,35.9,89.1,23.7,25.13636363636364,31.1,9.2,2951
18,51,Gibson,Indiana,IN,26,31.5,79.78636363636365,25.5,27.8,22.5,8.1,3128
18,53,Grant,Indiana,IN,19,27.1,80.4,33.2,34.5,27.8,8.7,9209
18,55,Greene,Indiana,IN,26,29.3,81.3,28.7,25.13636363636364,26.2,11.2,4160
18,57,Hamilton,Indiana,IN,12,16.4,76.3,20.0,18.6,16.9,4.8,15981
18,59,Hancock,Indiana,IN,46,24.3,82.7,20.7,18.8,20.5,6.5,4931
18,61,Harrison,Indiana,IN,47,28.0,82.8,28.9,18.6,26.7,7.7,3026
18,63,Hendricks,Indiana,IN,46,22.1,74.1,23.4,26.1,23.8,5.2,8137
18,65,Henry,Indiana,IN,26,31.0,81.8,30.1,25.13636363636364,26.8,8.6,4534
18,67,Howard,Indiana,IN,17,23.6,79.1,25.8,28.6,24.3,9.2,10088
18,69,Huntington,Indiana,IN,48,26.2,79.6,24.0,25.13636363636364,22.3,8.8,3193
18,71,Jackson,Indiana,IN,47,28.9,83.0,25.1,27.1,31.4,7.4,4493
18,73,Jasper,Indiana,IN,47,26.4,79.78636363636365,27.9,20.5,26.5,9.0,3189
18,75,Jay,Indiana,IN,60,35.7,78.8,27.3,25.13636363636364,25.2,12.7,2879
18,77,Jefferson,Indiana,IN,28,23.0,80.5,26.9,25.13636363636364,35.7,5.7,3266
18,79,Jennings,Indiana,IN,47,35.4,88.1,23.8,25.13636363636364,28.9,10.3,3174
18,81,Johnson,Indiana,IN,12,25.4,81.6,22.5,23.7,27.0,6.3,11107
18,83,Knox,Indiana,IN,30,30.4,78.3,25.1,25.13636363636364,30.0,7.8,4521
18,85,Kosciusko,Indiana,IN,45,24.4,73.3,24.0,28.7,27.0,8.2,9086
18,87,Lagrange,Indiana,IN,48,22.7,78.5,26.8,25.13636363636364,32.6,5.5,5849
18,89,Lake,Indiana,IN,4,29.2,79.0,28.7,27.5,27.7,8.1,72085
18,91,La Porte,Indiana,IN,11,28.3,79.8,25.6,30.5,26.6,8.0,12900
18,93,Lawrence,Indiana,IN,25,34.0,80.7,28.7,31.7,29.1,11.5,4693
18,95,Madison,Indiana,IN,14,28.3,77.8,27.1,30.1,29.4,8.4,14070
18,97,Marion,Indiana,IN,3,26.3,78.4,24.3,25.4,28.0,7.5,113729
18,99,Marshall,Indiana,IN,48,27.7,70.3,26.0,20.4,26.8,5.7,4957
18,101,Martin,Indiana,IN,39,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,4.0,1024
18,103,Miami,Indiana,IN,29,23.9,79.0,27.6,27.7,30.6,9.0,4173
18,105,Monroe,Indiana,IN,14,18.2,80.8,18.7,23.5,26.1,7.3,13081
18,107,Montgomery,Indiana,IN,25,29.3,76.4,23.3,22.9,32.5,7.8,3469
18,109,Morgan,Indiana,IN,46,27.1,78.7,26.5,26.3,28.6,6.5,6084
18,111,Newton,Indiana,IN,38,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,10.9,1394
18,113,Noble,Indiana,IN,48,31.9,79.9,30.0,26.5,23.7,8.6,5728
18,115,Ohio,Indiana,IN,37,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,7.887640449438201,494
18,117,Orange,Indiana,IN,60,39.1,87.1,25.66874999999999,25.13636363636364,35.1,12.3,2182
18,119,Owen,Indiana,IN,39,29.5,79.78636363636365,28.1,25.13636363636364,31.5,4.8,2780
18,121,Parke,Indiana,IN,60,34.1,79.78636363636365,27.0,25.13636363636364,29.0,12.3,1950
18,123,Perry,Indiana,IN,55,24.2,79.78636363636365,22.5,25.13636363636364,29.8,6.7,1479
18,125,Pike,Indiana,IN,60,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,18.4,12.9,1215
18,127,Porter,Indiana,IN,12,24.3,73.9,24.0,22.2,27.5,5.6,16270
18,129,Posey,Indiana,IN,47,26.5,78.3,20.6,19.0,22.5,10.9,1917
18,131,Pulaski,Indiana,IN,57,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,9.4,1541
18,133,Putnam,Indiana,IN,25,27.9,74.9,21.5,25.13636363636364,31.0,3.4,3397
18,135,Randolph,Indiana,IN,30,32.5,78.9,31.9,25.13636363636364,22.0,11.4,3134
18,137,Ripley,Indiana,IN,47,26.7,74.8,20.3,25.13636363636364,26.7,10.2,2443
18,139,Rush,Indiana,IN,57,27.37000000000001,79.78636363636365,29.3,25.13636363636364,18.3,4.3,1584
18,141,St. Joseph,Indiana,IN,9,26.2,75.5,22.8,26.7,25.3,8.1,33036
18,143,Scott,Indiana,IN,39,35.8,79.78636363636365,27.2,25.13636363636364,29.8,8.7,2747
18,145,Shelby,Indiana,IN,48,30.5,78.4,31.1,25.13636363636364,26.7,6.5,3912
18,147,Spencer,Indiana,IN,38,24.4,85.1,24.9,25.13636363636364,26.7,5.0,2131
18,149,Starke,Indiana,IN,39,30.1,81.7,26.9,25.13636363636364,33.2,11.3,2919
18,151,Steuben,Indiana,IN,25,21.2,83.4,25.0,13.8,26.1,5.9,3568
18,153,Sullivan,Indiana,IN,60,24.0,79.0,22.5,25.13636363636364,35.0,4.9,2501
18,155,Switzerland,Indiana,IN,60,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,8.2,1267
18,157,Tippecanoe,Indiana,IN,11,21.1,77.9,20.7,19.6,24.0,5.0,17421
18,159,Tipton,Indiana,IN,55,24.2,79.78636363636365,25.66874999999999,25.13636363636364,15.7,8.4,1407
18,161,Union,Indiana,IN,38,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,7.887640449438201,659
18,163,Vanderburgh,Indiana,IN,16,24.0,80.8,27.3,27.5,28.6,9.0,16380
18,165,Vermillion,Indiana,IN,55,30.9,79.78636363636365,28.1,25.13636363636364,26.8,4.5,1735
18,167,Vigo,Indiana,IN,16,27.5,84.6,25.3,36.5,28.5,10.8,12609
18,169,Wabash,Indiana,IN,26,24.9,79.78636363636365,22.5,27.3,29.7,6.9,3179
18,171,Warren,Indiana,IN,54,27.37000000000001,79.78636363636365,25.66874999999999,25.13636363636364,26.3670731707317,13.7,780
18,173,Warrick,Indiana,IN,45,24.8,74.4,27.1,30.6,18.1,7.0,4204
18,175,Washington,Indiana,IN,29,26.5,88.9,23.9,25.13636363636364,35.6,7.1,2751
18,177,Wayne,Indiana,IN,24,29.3,79.1,26.6,25.9,27.5,9.0,8521
18,179,Wells,Indiana,IN,47,24.5,78.6,20.8,25.13636363636364,21.4,7.4,2222
18,181,White,Indiana,IN,27,26.7,79.78636363636365,25.7,25.13636363636364,27.5,7.5,3170
18,183,Whitley,Indiana,IN,48,28.3,80.0,28.0,25.13636363636364,25.0,8.5,2167
19,1,Adair,Iowa,IA,58,25.0,81.6,28.0,25.9,22.9,6.1,709
19,3,Adams,Iowa,IA,61,25.228915662650593,81.16049382716048,24.089156626506014,23.9,21.14222222222223,12.7,502
19,5,Allamakee,Iowa,IA,40,23.1,78.1,16.7,18.7,27.4,2.9,1735
19,7,Appanoose,Iowa,IA,63,37.3,83.2,25.3,29.7,24.7,8.0,1642
19,9,Audubon,Iowa,IA,59,25.228915662650593,81.16049382716048,19.3,25.312195121951213,17.1,5.7,717
19,11,Benton,Iowa,IA,27,29.7,81.5,25.7,28.2,25.5,5.4,1397
19,13,Black Hawk,Iowa,IA,14,22.9,78.7,23.5,24.7,19.3,6.6,10134
19,15,Boone,Iowa,IA,26,26.0,80.3,23.2,24.8,25.8,6.2,1556
19,17,Bremer,Iowa,IA,55,19.0,74.9,20.2,22.0,19.2,3.6,1226
19,19,Buchanan,Iowa,IA,40,32.1,81.5,29.7,24.1,22.3,4.6,1987
19,21,Buena Vista,Iowa,IA,55,21.2,75.0,25.1,29.8,20.6,10.9,2281
19,23,Butler,Iowa,IA,55,21.2,81.2,20.7,29.1,11.6,4.6,822
19,25,Calhoun,Iowa,IA,54,22.0,81.7,21.2,31.7,19.5,4.3,934
19,27,Carroll,Iowa,IA,57,25.7,83.5,20.9,23.2,17.7,6.2,1272
19,29,Cass,Iowa,IA,59,24.3,75.3,23.3,28.0,20.4,8.4,1369
19,31,Cedar,Iowa,IA,55,26.3,75.6,25.2,26.4,23.5,7.1,870
19,33,Cerro Gordo,Iowa,IA,26,21.5,82.2,24.4,23.5,21.1,6.1,3447
19,35,Cherokee,Iowa,IA,57,24.3,79.5,21.3,27.2,13.8,5.7,1061
19,37,Chickasaw,Iowa,IA,57,29.6,85.9,26.9,22.8,23.2,6.1,782
19,39,Clarke,Iowa,IA,59,28.3,85.8,24.8,30.9,24.8,9.5,1061
19,41,Clay,Iowa,IA,57,18.4,83.8,23.4,28.2,19.2,5.3,1097
19,43,Clayton,Iowa,IA,57,23.0,76.9,26.0,25.6,18.4,5.4,1799
19,45,Clinton,Iowa,IA,21,21.9,79.8,26.6,31.8,25.6,10.4,4426
19,47,Crawford,Iowa,IA,40,29.1,81.16049382716048,28.7,29.5,21.3,5.6,2313
19,49,Dallas,Iowa,IA,47,23.4,76.6,18.8,22.5,15.6,6.0,3594
19,51,Davis,Iowa,IA,40,25.228915662650593,81.16049382716048,24.089156626506014,25.312195121951213,21.14222222222223,8.9,1355
19,53,Decatur,Iowa,IA,70,34.9,81.16049382716048,27.7,28.0,23.2,7.8,1156
19,55,Delaware,Iowa,IA,40,23.0,80.2,22.7,29.3,19.9,5.8,1475
19,57,Des Moines,Iowa,IA,30,28.3,78.0,24.8,28.5,18.3,7.0,3844
19,59,Dickinson,Iowa,IA,55,19.7,74.2,25.0,24.3,19.9,6.4,907
19,61,Dubuque,Iowa,IA,45,19.4,79.5,25.1,24.4,16.3,6.1,5367
19,63,Emmet,Iowa,IA,60,20.9,81.16049382716048,31.0,25.312195121951213,21.4,12.5,1207
19,65,Fayette,Iowa,IA,60,33.0,85.5,22.8,23.0,26.6,6.3,2158
19,67,Floyd,Iowa,IA,60,29.4,72.4,31.6,27.3,21.1,7.9,1391
19,69,Franklin,Iowa,IA,54,25.5,80.8,20.7,20.4,16.5,6.0,1041
19,71,Fremont,Iowa,IA,59,32.4,85.2,32.5,33.7,24.0,6.3,734
19,73,Greene,Iowa,IA,54,31.9,87.7,24.089156626506014,25.312195121951213,21.14222222222223,8.1,990
19,75,Grundy,Iowa,IA,54,25.228915662650593,82.4,22.3,22.9,15.0,7.8,711
19,77,Guthrie,Iowa,IA,54,21.4,89.1,25.5,22.5,14.0,2.8,860
19,79,Hamilton,Iowa,IA,55,31.8,80.3,26.7,27.5,23.4,11.0,1251
19,81,Hancock,Iowa,IA,56,22.3,81.7,21.9,26.1,22.1,9.1,943
19,83,Hardin,Iowa,IA,55,26.4,81.4,27.5,27.7,22.8,8.4,1655
19,85,Harrison,Iowa,IA,40,33.4,79.8,30.8,31.2,28.3,8.8,1259
19,87,Henry,Iowa,IA,55,27.6,76.8,31.0,25.0,18.4,8.4,1591
19,89,Howard,Iowa,IA,40,25.228915662650593,84.0,18.1,25.312195121951213,11.6,5.1,843
19,91,Humboldt,Iowa,IA,54,25.228915662650593,81.16049382716048,21.5,25.312195121951213,13.7,6.8,739
19,93,Ida,Iowa,IA,56,25.228915662650593,81.16049382716048,24.089156626506014,19.4,22.2,2.0,690
19,95,Iowa,Iowa,IA,54,31.9,76.6,28.7,25.1,21.3,8.2,685
19,97,Jackson,Iowa,IA,40,24.4,81.2,23.4,24.2,18.0,8.8,1961
19,99,Jasper,Iowa,IA,26,25.4,85.0,28.7,24.8,21.9,8.1,2134
19,101,Jefferson,Iowa,IA,39,21.1,81.16049382716048,24.089156626506014,25.312195121951213,21.14222222222223,6.5,1800
19,103,Johnson,Iowa,IA,11,13.2,77.4,16.1,15.9,17.5,3.9,9483
19,105,Jones,Iowa,IA,55,20.6,81.16049382716048,19.2,22.0,21.1,5.2,1494
19,107,Keokuk,Iowa,IA,59,25.5,84.3,24.089156626506014,25.312195121951213,16.5,11.8,1125
19,109,Kossuth,Iowa,IA,56,27.8,75.2,22.5,23.1,18.9,4.3,1410
19,111,Lee,Iowa,IA,30,27.8,85.3,23.2,22.1,30.2,8.8,3731
19,113,Linn,Iowa,IA,11,19.9,81.9,21.5,23.5,20.7,6.2,12750
19,115,Louisa,Iowa,IA,57,28.6,84.0,24.089156626506014,25.312195121951213,23.9,6.9,1430
19,117,Lucas,Iowa,IA,59,25.228915662650593,81.16049382716048,24.089156626506014,25.312195121951213,21.14222222222223,10.7,882
19,119,Lyon,Iowa,IA,56,21.7,79.8,17.6,25.1,18.5,4.8,887
19,121,Madison,Iowa,IA,57,28.1,79.4,26.1,20.1,20.3,3.8,1001
19,123,Mahaska,Iowa,IA,60,30.5,88.5,20.5,24.5,22.3,5.1,1663
19,125,Marion,Iowa,IA,26,25.4,81.4,22.7,28.0,25.8,7.2,1678
19,127,Marshall,Iowa,IA,26,28.7,81.5,27.9,25.4,25.9,6.9,4532
19,129,Mills,Iowa,IA,38,22.5,75.6,22.6,26.2,29.5,6.0,931
19,131,Mitchell,Iowa,IA,54,22.3,81.16049382716048,20.6,28.5,19.3,4.6,937
19,133,Monona,Iowa,IA,58,25.228915662650593,85.3,24.089156626506014,25.312195121951213,23.2,10.0,1019
19,135,Monroe,Iowa,IA,62,25.228915662650593,81.16049382716048,24.089156626506014,25.312195121951213,21.14222222222223,11.1,714
19,137,Montgomery,Iowa,IA,60,30.8,83.5,29.1,33.3,26.0,13.2,1126
19,139,Muscatine,Iowa,IA,48,26.7,82.9,25.6,23.2,22.8,5.7,4804
19,141,O'Brien,Iowa,IA,57,24.1,82.8,25.7,25.8,23.3,3.7,946
19,143,Osceola,Iowa,IA,56,25.228915662650593,88.9,24.089156626506014,25.312195121951213,21.14222222222223,13.3,653
19,145,Page,Iowa,IA,60,27.8,79.8,24.5,30.5,28.3,5.1,1388
19,147,Palo Alto,Iowa,IA,59,25.228915662650593,87.3,24.089156626506014,25.312195121951213,21.4,8.7,921
19,149,Plymouth,Iowa,IA,57,21.6,85.4,20.3,21.1,21.2,7.5,1605
19,151,Pocahontas,Iowa,IA,54,25.228915662650593,81.16049382716048,24.089156626506014,25.312195121951213,20.3,1.7,691
19,153,Polk,Iowa,IA,9,21.3,82.8,22.8,21.8,24.0,6.5,34335
19,155,Pottawattamie,Iowa,IA,20,26.3,82.5,26.8,28.0,28.0,8.3,8821
19,157,Poweshiek,Iowa,IA,55,23.5,79.4,26.0,33.8,23.0,7.3,1311
19,159,Ringgold,Iowa,IA,61,25.228915662650593,81.16049382716048,24.089156626506014,25.312195121951213,11.4,8.1,679
19,161,Sac,Iowa,IA,59,28.0,81.2,23.8,26.1,22.0,4.9,1138
19,163,Scott,Iowa,IA,15,20.1,81.3,20.5,23.7,23.7,6.9,15478
19,165,Shelby,Iowa,IA,56,22.9,78.7,26.0,29.0,15.4,2.7,987
19,167,Sioux,Iowa,IA,47,21.5,83.5,17.6,16.5,15.8,4.3,2348
19,169,Story,Iowa,IA,17,14.8,79.9,17.2,15.5,16.2,4.5,5642
19,171,Tama,Iowa,IA,54,22.8,80.1,25.6,23.9,23.3,5.2,1837
19,173,Taylor,Iowa,IA,61,29.0,85.8,27.3,26.2,26.2,10.6,955
19,175,Union,Iowa,IA,60,23.8,78.2,28.0,28.1,24.9,7.9,1099
19,177,Van Buren,Iowa,IA,59,25.228915662650593,81.16049382716048,24.089156626506014,13.3,21.14222222222223,10.6,859
19,179,Wapello,Iowa,IA,30,27.6,79.8,24.8,27.2,23.9,6.2,3982
19,181,Warren,Iowa,IA,47,21.1,81.7,26.0,26.8,20.4,6.1,2789
19,183,Washington,Iowa,IA,57,22.4,82.7,25.3,23.4,21.8,4.2,2006
19,185,Wayne,Iowa,IA,61,25.228915662650593,81.16049382716048,24.089156626506014,25.312195121951213,21.14222222222223,12.0,842
19,187,Webster,Iowa,IA,30,28.2,83.0,26.0,31.5,24.4,9.8,3832
19,189,Winnebago,Iowa,IA,55,18.2,76.4,25.6,23.8,15.7,7.7,905
19,191,Winneshiek,Iowa,IA,55,29.3,78.3,19.5,19.2,13.4,4.6,1287
19,193,Woodbury,Iowa,IA,15,26.1,82.9,23.0,23.9,28.6,4.6,13112
19,195,Worth,Iowa,IA,54,25.1,81.16049382716048,23.7,22.9,17.7,8.1,556
19,197,Wright,Iowa,IA,54,29.0,81.2,19.3,25.2,25.7,6.4,1314
20,1,Allen,Kansas,KS,43,33.1,81.57755102040817,27.8,24.303225806451607,26.6,8.2,1792
20,3,Anderson,Kansas,KS,58,35.3,81.57755102040817,25.5,24.303225806451607,21.4,10.7,1171
20,5,Atchison,Kansas,KS,40,28.8,81.6,25.4,24.303225806451607,21.6,9.3,1698
20,7,Barber,Kansas,KS,82,27.5279411764706,81.57755102040817,14.6,24.303225806451607,18.0,3.4,690
20,9,Barton,Kansas,KS,31,26.5,80.8,27.0,31.4,22.9,8.2,3707
20,11,Bourbon,Kansas,KS,63,31.9,81.57755102040817,21.2,24.8,24.2,7.6,2042
20,13,Brown,Kansas,KS,43,31.9,82.1,24.9,24.303225806451607,26.7,9.4,1416
20,15,Butler,Kansas,KS,45,22.8,81.3,25.7,21.1,21.7,6.7,5781
20,17,Chase,Kansas,KS,84,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,6.1,382
20,19,Chautauqua,Kansas,KS,61,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,14.9,626
20,21,Cherokee,Kansas,KS,64,31.5,86.3,25.9,24.303225806451607,23.7,7.6,3103
20,23,Cheyenne,Kansas,KS,81,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,12.9,10.4,576
20,25,Clark,Kansas,KS,79,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,7.9,306
20,27,Clay,Kansas,KS,58,29.9,81.57755102040817,29.0,24.303225806451607,19.1,6.7,950
20,29,Cloud,Kansas,KS,58,25.3,83.7,20.7,24.303225806451607,19.6,9.5,1088
20,31,Coffey,Kansas,KS,56,16.2,82.9,23.8,24.303225806451607,17.0,6.7,958
20,33,Comanche,Kansas,KS,81,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,7.396938775510202,249
20,35,Cowley,Kansas,KS,31,32.8,82.6,29.2,30.4,23.4,8.4,4344
20,37,Crawford,Kansas,KS,50,23.8,81.2,23.6,24.1,24.8,7.0,5017
20,39,Decatur,Kansas,KS,81,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,4.5,553
20,41,Dickinson,Kansas,KS,59,29.2,78.4,27.0,28.9,23.8,5.8,1913
20,43,Doniphan,Kansas,KS,62,31.9,81.57755102040817,29.6,24.303225806451607,21.7,9.1,842
20,45,Douglas,Kansas,KS,19,19.3,79.6,17.0,14.9,19.2,3.6,11344
20,47,Edwards,Kansas,KS,81,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,13.1,8.9,537
20,49,Elk,Kansas,KS,87,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,9.8,625
20,51,Ellis,Kansas,KS,28,21.3,81.2,17.2,15.4,20.1,5.0,2618
20,53,Ellsworth,Kansas,KS,58,22.5,81.57755102040817,21.7,24.303225806451607,12.2,4.9,632
20,55,Finney,Kansas,KS,29,36.3,84.0,23.1,25.1,20.8,5.5,7819
20,57,Ford,Kansas,KS,29,27.9,83.0,24.9,23.0,18.2,5.9,5719
20,59,Franklin,Kansas,KS,40,28.4,82.1,27.2,35.0,23.5,5.5,2798
20,61,Geary,Kansas,KS,33,17.6,80.8,16.7,20.7,24.8,6.5,4807
20,63,Gove,Kansas,KS,79,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,1.0,464
20,65,Graham,Kansas,KS,81,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,8.4,384
20,67,Grant,Kansas,KS,39,27.5279411764706,81.57755102040817,27.3,24.303225806451607,26.9,8.2,1368
20,69,Gray,Kansas,KS,78,24.5,81.57755102040817,23.26619718309859,24.303225806451607,18.6,4.5,899
20,71,Greeley,Kansas,KS,79,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,7.396938775510202,242
20,73,Greenwood,Kansas,KS,61,36.2,82.4,30.8,24.303225806451607,20.1,11.9,1085
20,75,Hamilton,Kansas,KS,81,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,7.396938775510202,485
20,77,Harper,Kansas,KS,58,27.5279411764706,81.57755102040817,24.9,24.303225806451607,21.7,11.1,731
20,79,Harvey,Kansas,KS,27,25.0,82.4,24.7,27.2,12.8,7.9,3453
20,81,Haskell,Kansas,KS,38,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,15.7,5.6,786
20,83,Hodgeman,Kansas,KS,79,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,19.512658227848103,7.396938775510202,271
20,85,Jackson,Kansas,KS,40,31.0,82.3,26.9,24.303225806451607,26.4,8.9,1373
20,87,Jefferson,Kansas,KS,38,26.3,83.5,25.1,21.9,22.6,6.1,1599
20,89,Jewell,Kansas,KS,81,27.5279411764706,81.57755102040817,23.26619718309859,24.303225806451607,12.6,9.5,567
20,91,Johnson,Kansas,KS,10,16.7,79.4,17.4,18.9,16.6,4.8,34718
