State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Pop_proportion,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
1,45,Dale,Alabama,AL,48748,15.8,27.699999999999996,59.400000000000006,11.8,1.2,75.5,20.900000000000002,0.5,1.3,3.2,0.016446116378560045,30.4,79.5,25.0,31.600000000000005,29.3,12.1,16.06
1,47,Dallas,Alabama,AL,44366,25.0,29.0,57.4,12.1,1.5,32.400000000000006,66.90000000000002,0.1,0.3,0.6000000000000001,0.014967760713284543,31.5,85.9,36.6,31.600000000000005,20.4,11.5,20.83
1,49,DeKalb,Alabama,AL,67271,15.1,25.0,61.199999999999996,12.3,1.6,96.0,1.7999999999999998,0.8,0.3,8.8,0.022695222263520817,37.0,80.7,24.3,35.3,19.1,7.8,18.22
1,51,Elmore,Alabama,AL,73937,12.5,25.099999999999998,64.0,9.8,1.1999999999999997,77.3,20.700000000000003,0.40000000000000013,0.5,1.7000000000000002,0.02494413117833745,27.7,85.0,24.8,23.0,22.6,5.5,11.25
1,53,Escambia,Alabama,AL,38082,18.6,24.4,61.400000000000006,12.5,1.7,64.3,31.700000000000003,2.9,0.3,1.0,0.012847727166823739,34.3,87.1,33.7,31.600000000000005,26.1,11.4,17.04
1,55,Etowah,Alabama,AL,103189,15.7,24.0,60.29999999999999,13.9,1.8,83.8,14.6,0.29999999999999993,0.5000000000000001,2.4,0.034812880589711014,34.1,81.4,27.1,38.2,31.5,10.2,15.68
1,57,Fayette,Alabama,AL,18228,16.1,23.5,60.4,13.6,2.4,87.40000000000002,11.800000000000002,0.19999999999999998,0.3,0.9000000000000002,0.006149581713062947,29.794999999999995,80.08,32.7,31.600000000000005,21.2,12.7,12.94
1,59,Franklin,Alabama,AL,30737,17.4,24.600000000000005,60.20000000000002,13.700000000000001,1.5,94.10000000000001,4.200000000000001,0.39999999999999997,0.6,10.7,0.010369743971604992,28.9,85.5,26.897560975609757,31.600000000000005,23.822916666666675,7.2,19.45
1,61,Geneva,Alabama,AL,25735,17.6,22.9,59.9,15.1,2.0999999999999996,87.8,10.8,0.7,0.2,2.0000000000000004,0.008682218860306942,29.794999999999995,80.08,34.5,31.600000000000005,23.822916666666675,9.4,18.49
1,63,Greene,Alabama,AL,9661,24.9,28.0,57.900000000000006,12.0,2.1,19.9,79.7,0.09999999999999999,0.19999999999999998,0.7,0.0032593322871352385,29.794999999999995,80.08,26.897560975609757,31.600000000000005,23.822916666666675,7.1,24.68
1,65,Hale,Alabama,AL,18316,20.6,26.8,60.599999999999994,10.9,1.7,40.3,59.199999999999996,0.10000000000000003,0.20000000000000007,0.9000000000000002,0.006179270279595178,29.794999999999995,80.08,26.897560975609757,31.600000000000005,23.822916666666675,5.2,18.68
1,67,Henry,Alabama,AL,16610,16.3,23.7,60.4,13.9,2.1,67.6,31.7,0.2,0.0,2.1,0.005603716932958939,29.794999999999995,80.08,26.897560975609757,31.600000000000005,23.822916666666675,8.0,15.39
1,69,Houston,Alabama,AL,94249,15.3,25.900000000000002,60.199999999999996,12.100000000000001,1.8,72.19999999999999,25.900000000000002,0.39999999999999997,0.7000000000000001,1.5999999999999999,0.03179679212609555,32.9,77.7,29.5,34.0,25.0,8.8,15.1
1,71,Jackson,Alabama,AL,53650,14.5,23.7,61.70000000000001,13.1,1.5,92.6,3.8,1.6,0.3,1.6,0.018099904482435102,34.0,82.3,29.4,29.2,37.0,6.1,13.6
1,73,Jefferson,Alabama,AL,657229,14.4,25.2,61.400000000000006,11.700000000000001,1.7000000000000002,56.79999999999999,41.2,0.19999999999999998,1.1,2.3,0.22172939651605483,29.0,79.1,27.1,31.9,23.4,9.7,13.3
1,75,Lamar,Alabama,AL,14962,16.1,22.5,60.400000000000006,15.100000000000001,2.1,88.10000000000001,11.399999999999999,0.2,0.1,1.5,0.005047731050628034,29.794999999999995,80.08,26.897560975609757,31.600000000000005,23.822916666666675,3.2,14.95
1,77,Lauderdale,Alabama,AL,87691,15.6,22.900000000000002,61.2,14.3,1.6999999999999995,88.9,9.7,0.3,0.4,1.2,0.029584319179295743,25.8,77.1,23.8,34.7,21.1,6.7,13.03
1,79,Lawrence,Alabama,AL,34605,14.4,24.6,62.7,11.5,1.2,79.5,12.1,5.4,0.09999999999999999,1.4,0.011674691418726315,31.9,85.2,19.9,31.600000000000005,28.5,9.2,15.59
1,81,Lee,Alabama,AL,123254,15.1,25.1,66.5,7.599999999999998,0.9,74.1,23.0,0.2,1.8,1.6000000000000005,0.04158221112913432,25.9,74.9,21.7,24.5,27.1,7.8,14.06
